id;date_time;type_consumption;id_restaurant;id_customer
4573;2023-06-10 10:49:56.204509;delivery;10;18
4574;2023-06-10 10:48:56.204509;delivery;6;12
4575;2023-06-10 10:47:56.204509;delivery;1;6
4576;2023-06-10 10:46:56.204509;delivery;10;1
4577;2023-06-10 10:45:56.204509;delivery;8;2
4578;2023-06-10 10:44:56.204509;delivery;9;11
4579;2023-06-10 10:43:56.204509;restaurant;8;6
4580;2023-06-10 10:42:56.204509;delivery;5;2
4581;2023-06-10 10:41:56.204509;delivery;2;18
4582;2023-06-10 10:40:56.204509;delivery;8;3
4583;2023-06-10 10:39:56.204509;restaurant;4;16
4584;2023-06-10 10:38:56.204509;delivery;7;8
4585;2023-06-10 10:37:56.204509;restaurant;10;15
4586;2023-06-10 10:36:56.204509;restaurant;5;12
4587;2023-06-10 10:35:56.204509;delivery;3;4
4588;2023-06-10 10:34:56.204509;restaurant;1;9
4589;2023-06-10 10:33:56.204509;delivery;5;3
4590;2023-06-10 10:32:56.204509;delivery;6;18
4591;2023-06-10 10:31:56.204509;restaurant;7;14
4592;2023-06-10 10:30:56.204509;delivery;6;10
4593;2023-06-10 10:29:56.204509;delivery;5;3
4594;2023-06-10 10:28:56.204509;delivery;10;15
4595;2023-06-10 10:27:56.204509;delivery;4;5
4596;2023-06-10 10:26:56.204509;restaurant;10;2
4597;2023-06-10 10:25:56.204509;delivery;6;3
4598;2023-06-10 10:24:56.204509;restaurant;7;14
4599;2023-06-10 10:23:56.204509;restaurant;6;1
4600;2023-06-10 10:22:56.204509;restaurant;7;9
4601;2023-06-10 10:21:56.204509;delivery;8;1
4602;2023-06-10 10:20:56.204509;delivery;8;6
4603;2023-06-10 10:19:56.204509;delivery;2;3
4604;2023-06-10 10:18:56.204509;restaurant;1;14
4605;2023-06-10 10:17:56.204509;restaurant;10;16
4606;2023-06-10 10:16:56.204509;delivery;3;18
4607;2023-06-10 10:15:56.204509;delivery;5;16
4608;2023-06-10 10:14:56.204509;restaurant;10;20
4609;2023-06-10 10:13:56.204509;delivery;9;16
4610;2023-06-10 10:12:56.204509;delivery;10;6
4611;2023-06-10 10:11:56.204509;restaurant;3;12
4612;2023-06-10 10:10:56.204509;delivery;8;14
4613;2023-06-10 10:09:56.204509;restaurant;8;13
4614;2023-06-10 10:08:56.204509;delivery;5;16
4615;2023-06-10 10:07:56.204509;delivery;9;11
4616;2023-06-10 10:06:56.204509;delivery;3;9
4617;2023-06-10 10:05:56.204509;restaurant;7;8
4618;2023-06-10 10:04:56.204509;delivery;7;7
4619;2023-06-10 10:03:56.204509;restaurant;6;18
4620;2023-06-10 10:02:56.204509;delivery;2;9
4621;2023-06-10 10:01:56.204509;delivery;6;14
4622;2023-06-10 10:00:56.204509;restaurant;1;19
4623;2023-06-10 09:59:56.204509;delivery;8;17
4624;2023-06-10 09:58:56.204509;restaurant;5;14
4625;2023-06-10 09:57:56.204509;restaurant;7;5
4626;2023-06-10 09:56:56.204509;restaurant;2;13
4627;2023-06-10 09:55:56.204509;delivery;10;18
4628;2023-06-10 09:54:56.204509;delivery;5;6
4629;2023-06-10 09:53:56.204509;restaurant;2;17
4630;2023-06-10 09:52:56.204509;restaurant;4;14
4631;2023-06-10 09:51:56.204509;delivery;6;18
4632;2023-06-10 09:50:56.204509;restaurant;3;8
4633;2023-06-10 09:49:56.204509;restaurant;6;18
4634;2023-06-10 09:48:56.204509;delivery;1;13
4635;2023-06-10 09:47:56.204509;restaurant;9;9
4636;2023-06-10 09:46:56.204509;delivery;2;18
4637;2023-06-10 09:45:56.204509;delivery;2;10
4638;2023-06-10 09:44:56.204509;restaurant;2;17
4639;2023-06-10 09:43:56.204509;restaurant;1;19
4640;2023-06-10 09:42:56.204509;delivery;6;19
4641;2023-06-10 09:41:56.204509;restaurant;7;6
4642;2023-06-10 09:40:56.204509;delivery;10;7
4643;2023-06-10 09:39:56.204509;restaurant;7;2
4644;2023-06-10 09:38:56.204509;restaurant;6;4
4645;2023-06-10 09:37:56.204509;delivery;3;17
4646;2023-06-10 09:36:56.204509;restaurant;9;5
4647;2023-06-10 09:35:56.204509;delivery;3;10
4648;2023-06-10 09:34:56.204509;restaurant;8;4
4649;2023-06-10 09:33:56.204509;restaurant;6;5
4650;2023-06-10 09:32:56.204509;delivery;1;10
4651;2023-06-10 09:31:56.204509;delivery;3;9
4652;2023-06-10 09:30:56.204509;restaurant;3;9
4653;2023-06-10 09:29:56.204509;delivery;8;18
4654;2023-06-10 09:28:56.204509;delivery;1;6
4655;2023-06-10 09:27:56.204509;delivery;7;18
4656;2023-06-10 09:26:56.204509;delivery;1;13
4657;2023-06-10 09:25:56.204509;delivery;9;7
4658;2023-06-10 09:24:56.204509;restaurant;10;15
4659;2023-06-10 09:23:56.204509;delivery;7;15
4660;2023-06-10 09:22:56.204509;delivery;2;5
4661;2023-06-10 09:21:56.204509;restaurant;3;7
4662;2023-06-10 09:20:56.204509;delivery;1;1
4663;2023-06-10 09:19:56.204509;delivery;1;14
4664;2023-06-10 09:18:56.204509;delivery;10;12
4665;2023-06-10 09:17:56.204509;restaurant;6;3
4666;2023-06-10 09:16:56.204509;delivery;3;4
4667;2023-06-10 09:15:56.204509;restaurant;2;15
4668;2023-06-10 09:14:56.204509;delivery;10;13
4669;2023-06-10 09:13:56.204509;delivery;6;19
4670;2023-06-10 09:12:56.204509;restaurant;10;9
4671;2023-06-10 09:11:56.204509;restaurant;5;13
4672;2023-06-10 09:10:56.204509;delivery;3;2
4673;2023-06-10 09:09:56.204509;restaurant;10;13
4674;2023-06-10 09:08:56.204509;restaurant;5;6
4675;2023-06-10 09:07:56.204509;delivery;7;15
4676;2023-06-10 09:06:56.204509;restaurant;7;15
4677;2023-06-10 09:05:56.204509;restaurant;1;8
4678;2023-06-10 09:04:56.204509;restaurant;5;3
4679;2023-06-10 09:03:56.204509;delivery;7;17
4680;2023-06-10 09:02:56.204509;delivery;5;12
4681;2023-06-10 09:01:56.204509;delivery;9;1
4682;2023-06-10 09:00:56.204509;restaurant;7;6
4683;2023-06-10 08:59:56.204509;delivery;8;9
4684;2023-06-10 08:58:56.204509;restaurant;6;17
4685;2023-06-10 08:57:56.204509;restaurant;2;7
4686;2023-06-10 08:56:56.204509;delivery;2;6
4687;2023-06-10 08:55:56.204509;delivery;10;12
4688;2023-06-10 08:54:56.204509;restaurant;2;18
4689;2023-06-10 08:53:56.204509;delivery;6;7
4690;2023-06-10 08:52:56.204509;delivery;10;20
4691;2023-06-10 08:51:56.204509;restaurant;5;13
4692;2023-06-10 08:50:56.204509;restaurant;1;9
4693;2023-06-10 08:49:56.204509;restaurant;4;20
4694;2023-06-10 08:48:56.204509;delivery;4;17
4695;2023-06-10 08:47:56.204509;restaurant;8;11
4696;2023-06-10 08:46:56.204509;restaurant;6;19
4697;2023-06-10 08:45:56.204509;delivery;4;7
4698;2023-06-10 08:44:56.204509;delivery;9;8
4699;2023-06-10 08:43:56.204509;restaurant;9;14
4700;2023-06-10 08:42:56.204509;restaurant;1;14
4701;2023-06-10 08:41:56.204509;restaurant;7;19
4702;2023-06-10 08:40:56.204509;delivery;9;15
4703;2023-06-10 08:39:56.204509;restaurant;7;16
4704;2023-06-10 08:38:56.204509;restaurant;3;4
4705;2023-06-10 08:37:56.204509;restaurant;5;3
4706;2023-06-10 08:36:56.204509;delivery;1;5
4707;2023-06-10 08:35:56.204509;delivery;4;4
4708;2023-06-10 08:34:56.204509;delivery;8;2
4709;2023-06-10 08:33:56.204509;restaurant;5;3
4710;2023-06-10 08:32:56.204509;restaurant;5;13
4711;2023-06-10 08:31:56.204509;restaurant;8;16
4712;2023-06-10 08:30:56.204509;restaurant;10;11
4713;2023-06-10 08:29:56.204509;restaurant;9;8
4714;2023-06-10 08:28:56.204509;delivery;7;19
4715;2023-06-10 08:27:56.204509;delivery;10;16
4716;2023-06-10 08:26:56.204509;restaurant;3;2
4717;2023-06-10 08:25:56.204509;delivery;1;11
4718;2023-06-10 08:24:56.204509;restaurant;5;9
4719;2023-06-10 08:23:56.204509;restaurant;2;16
4720;2023-06-10 08:22:56.204509;restaurant;3;19
4721;2023-06-10 08:21:56.204509;restaurant;6;15
4722;2023-06-10 08:20:56.204509;delivery;6;16
4723;2023-06-10 08:19:56.204509;delivery;7;15
4724;2023-06-10 08:18:56.204509;restaurant;3;14
4725;2023-06-10 08:17:56.204509;delivery;8;4
4726;2023-06-10 08:16:56.204509;delivery;1;4
4727;2023-06-10 08:15:56.204509;restaurant;4;10
4728;2023-06-10 08:14:56.204509;restaurant;9;7
4729;2023-06-10 08:13:56.204509;delivery;2;2
4730;2023-06-10 08:12:56.204509;delivery;9;2
4731;2023-06-10 08:11:56.204509;delivery;6;11
4732;2023-06-10 08:10:56.204509;restaurant;8;11
4733;2023-06-10 08:09:56.204509;restaurant;10;4
4734;2023-06-10 08:08:56.204509;restaurant;4;20
4735;2023-06-10 08:07:56.204509;restaurant;8;15
4736;2023-06-10 08:06:56.204509;restaurant;1;8
4737;2023-06-10 08:05:56.204509;delivery;1;19
4738;2023-06-10 08:04:56.204509;delivery;8;16
4739;2023-06-10 08:03:56.204509;restaurant;8;6
4740;2023-06-10 08:02:56.204509;delivery;9;14
4741;2023-06-10 08:01:56.204509;restaurant;10;16
4742;2023-06-10 08:00:56.204509;restaurant;5;14
4743;2023-06-10 07:59:56.204509;delivery;4;2
4744;2023-06-10 07:58:56.204509;delivery;4;19
4745;2023-06-10 07:57:56.204509;delivery;3;19
4746;2023-06-10 07:56:56.204509;restaurant;3;2
4747;2023-06-10 07:55:56.204509;restaurant;5;7
4748;2023-06-10 07:54:56.204509;restaurant;4;1
4749;2023-06-10 07:53:56.204509;restaurant;2;19
4750;2023-06-10 07:52:56.204509;delivery;10;3
4751;2023-06-10 07:51:56.204509;delivery;9;8
4752;2023-06-10 07:50:56.204509;delivery;5;13
4753;2023-06-10 07:49:56.204509;restaurant;7;17
4754;2023-06-10 07:48:56.204509;restaurant;9;1
4755;2023-06-10 07:47:56.204509;restaurant;7;2
4756;2023-06-10 07:46:56.204509;delivery;2;12
4757;2023-06-10 07:45:56.204509;restaurant;3;12
4758;2023-06-10 07:44:56.204509;delivery;4;12
4759;2023-06-10 07:43:56.204509;restaurant;7;14
4760;2023-06-10 07:42:56.204509;restaurant;7;8
4761;2023-06-10 07:41:56.204509;delivery;3;18
4762;2023-06-10 07:40:56.204509;delivery;6;7
4763;2023-06-10 07:39:56.204509;delivery;9;13
4764;2023-06-10 07:38:56.204509;restaurant;5;9
4765;2023-06-10 07:37:56.204509;delivery;3;9
4766;2023-06-10 07:36:56.204509;delivery;3;16
4767;2023-06-10 07:35:56.204509;delivery;6;15
4768;2023-06-10 07:34:56.204509;restaurant;10;7
4769;2023-06-10 07:33:56.204509;restaurant;1;2
4770;2023-06-10 07:32:56.204509;restaurant;9;15
4771;2023-06-10 07:31:56.204509;restaurant;8;17
4772;2023-06-10 07:30:56.204509;delivery;8;10
4773;2023-06-10 07:29:56.204509;delivery;4;1
4774;2023-06-10 07:28:56.204509;restaurant;4;12
4775;2023-06-10 07:27:56.204509;restaurant;3;12
4776;2023-06-10 07:26:56.204509;restaurant;9;7
4777;2023-06-10 07:25:56.204509;restaurant;4;8
4778;2023-06-10 07:24:56.204509;restaurant;10;17
4779;2023-06-10 07:23:56.204509;delivery;2;18
4780;2023-06-10 07:22:56.204509;restaurant;9;3
4781;2023-06-10 07:21:56.204509;restaurant;5;17
4782;2023-06-10 07:20:56.204509;delivery;8;2
4783;2023-06-10 07:19:56.204509;delivery;9;8
4784;2023-06-10 07:18:56.204509;delivery;10;2
4785;2023-06-10 07:17:56.204509;restaurant;2;16
4786;2023-06-10 07:16:56.204509;delivery;8;10
4787;2023-06-10 07:15:56.204509;restaurant;2;14
4788;2023-06-10 07:14:56.204509;delivery;10;7
4789;2023-06-10 07:13:56.204509;delivery;9;4
4790;2023-06-10 07:12:56.204509;restaurant;6;8
4791;2023-06-10 07:11:56.204509;restaurant;2;9
4792;2023-06-10 07:10:56.204509;delivery;3;6
4793;2023-06-10 07:09:56.204509;delivery;7;13
4794;2023-06-10 07:08:56.204509;delivery;10;19
4795;2023-06-10 07:07:56.204509;delivery;4;19
4796;2023-06-10 07:06:56.204509;restaurant;2;19
4797;2023-06-10 07:05:56.204509;delivery;8;9
4798;2023-06-10 07:04:56.204509;restaurant;8;7
4799;2023-06-10 07:03:56.204509;delivery;10;2
4800;2023-06-10 07:02:56.204509;restaurant;9;15
4801;2023-06-10 07:01:56.204509;delivery;6;14
4802;2023-06-10 07:00:56.204509;restaurant;10;20
4803;2023-06-10 06:59:56.204509;restaurant;2;4
4804;2023-06-10 06:58:56.204509;restaurant;8;2
4805;2023-06-10 06:57:56.204509;delivery;2;5
4806;2023-06-10 06:56:56.204509;delivery;10;13
4807;2023-06-10 06:55:56.204509;restaurant;8;11
4808;2023-06-10 06:54:56.204509;restaurant;5;16
4809;2023-06-10 06:53:56.204509;delivery;9;11
4810;2023-06-10 06:52:56.204509;restaurant;2;14
4811;2023-06-10 06:51:56.204509;restaurant;7;15
4812;2023-06-10 06:50:56.204509;delivery;8;14
4813;2023-06-10 06:49:56.204509;delivery;4;12
4814;2023-06-10 06:48:56.204509;restaurant;3;16
4815;2023-06-10 06:47:56.204509;restaurant;8;13
4816;2023-06-10 06:46:56.204509;restaurant;1;7
4817;2023-06-10 06:45:56.204509;restaurant;10;3
4818;2023-06-10 06:44:56.204509;delivery;3;1
4819;2023-06-10 06:43:56.204509;restaurant;2;4
4820;2023-06-10 06:42:56.204509;delivery;5;3
4821;2023-06-10 06:41:56.204509;delivery;6;19
4822;2023-06-10 06:40:56.204509;delivery;8;12
4823;2023-06-10 06:39:56.204509;restaurant;2;18
4824;2023-06-10 06:38:56.204509;delivery;2;9
4825;2023-06-10 06:37:56.204509;restaurant;9;19
4826;2023-06-10 06:36:56.204509;delivery;10;16
4827;2023-06-10 06:35:56.204509;restaurant;7;11
4828;2023-06-10 06:34:56.204509;restaurant;2;9
4829;2023-06-10 06:33:56.204509;delivery;2;4
4830;2023-06-10 06:32:56.204509;restaurant;9;17
4831;2023-06-10 06:31:56.204509;delivery;3;18
4832;2023-06-10 06:30:56.204509;restaurant;10;12
4833;2023-06-10 06:29:56.204509;restaurant;6;18
4834;2023-06-10 06:28:56.204509;delivery;3;18
4835;2023-06-10 06:27:56.204509;delivery;5;14
4836;2023-06-10 06:26:56.204509;delivery;8;4
4837;2023-06-10 06:25:56.204509;restaurant;5;20
4838;2023-06-10 06:24:56.204509;delivery;1;20
4839;2023-06-10 06:23:56.204509;delivery;8;15
4840;2023-06-10 06:22:56.204509;delivery;6;16
4841;2023-06-10 06:21:56.204509;restaurant;9;19
4842;2023-06-10 06:20:56.204509;restaurant;8;10
4843;2023-06-10 06:19:56.204509;delivery;2;8
4844;2023-06-10 06:18:56.204509;delivery;3;16
4845;2023-06-10 06:17:56.204509;delivery;7;6
4846;2023-06-10 06:16:56.204509;restaurant;4;17
4847;2023-06-10 06:15:56.204509;delivery;5;3
4848;2023-06-10 06:14:56.204509;restaurant;9;11
4849;2023-06-10 06:13:56.204509;restaurant;8;16
4850;2023-06-10 06:12:56.204509;restaurant;10;8
4851;2023-06-10 06:11:56.204509;restaurant;2;6
4852;2023-06-10 06:10:56.204509;restaurant;8;11
4853;2023-06-10 06:09:56.204509;restaurant;5;14
4854;2023-06-10 06:08:56.204509;delivery;9;13
4855;2023-06-10 06:07:56.204509;delivery;3;9
4856;2023-06-10 06:06:56.204509;restaurant;3;12
4857;2023-06-10 06:05:56.204509;restaurant;7;16
4858;2023-06-10 06:04:56.204509;restaurant;1;11
4859;2023-06-10 06:03:56.204509;delivery;2;2
4860;2023-06-10 06:02:56.204509;delivery;9;10
4861;2023-06-10 06:01:56.204509;restaurant;7;18
4862;2023-06-10 06:00:56.204509;restaurant;7;4
4863;2023-06-10 05:59:56.204509;restaurant;2;14
4864;2023-06-10 05:58:56.204509;delivery;7;15
4865;2023-06-10 05:57:56.204509;delivery;8;6
4866;2023-06-10 05:56:56.204509;delivery;5;16
4867;2023-06-10 05:55:56.204509;restaurant;1;20
4868;2023-06-10 05:54:56.204509;delivery;9;19
4869;2023-06-10 05:53:56.204509;restaurant;3;4
4870;2023-06-10 05:52:56.204509;delivery;3;8
4871;2023-06-10 05:51:56.204509;restaurant;7;11
4872;2023-06-10 05:50:56.204509;delivery;9;19
4873;2023-06-10 05:49:56.204509;delivery;5;15
4874;2023-06-10 05:48:56.204509;delivery;8;6
4875;2023-06-10 05:47:56.204509;delivery;9;19
4876;2023-06-10 05:46:56.204509;delivery;1;7
4877;2023-06-10 05:45:56.204509;delivery;2;12
4878;2023-06-10 05:44:56.204509;restaurant;9;9
4879;2023-06-10 05:43:56.204509;restaurant;3;16
4880;2023-06-10 05:42:56.204509;delivery;7;10
4881;2023-06-10 05:41:56.204509;restaurant;9;17
4882;2023-06-10 05:40:56.204509;delivery;2;20
4883;2023-06-10 05:39:56.204509;restaurant;2;20
4884;2023-06-10 05:38:56.204509;restaurant;9;6
4885;2023-06-10 05:37:56.204509;delivery;1;13
4886;2023-06-10 05:36:56.204509;delivery;7;3
4887;2023-06-10 05:35:56.204509;restaurant;9;13
4888;2023-06-10 05:34:56.204509;restaurant;7;12
4889;2023-06-10 05:33:56.204509;delivery;3;18
4890;2023-06-10 05:32:56.204509;restaurant;1;13
4891;2023-06-10 05:31:56.204509;delivery;2;5
4892;2023-06-10 05:30:56.204509;delivery;8;12
4893;2023-06-10 05:29:56.204509;restaurant;8;13
4894;2023-06-10 05:28:56.204509;restaurant;5;14
4895;2023-06-10 05:27:56.204509;restaurant;8;2
4896;2023-06-10 05:26:56.204509;delivery;6;17
4897;2023-06-10 05:25:56.204509;delivery;6;11
4898;2023-06-10 05:24:56.204509;restaurant;7;19
4899;2023-06-10 05:23:56.204509;restaurant;5;7
4900;2023-06-10 05:22:56.204509;restaurant;8;19
4901;2023-06-10 05:21:56.204509;restaurant;3;7
4902;2023-06-10 05:20:56.204509;restaurant;3;17
4903;2023-06-10 05:19:56.204509;restaurant;5;19
4904;2023-06-10 05:18:56.204509;delivery;6;2
4905;2023-06-10 05:17:56.204509;delivery;6;15
4906;2023-06-10 05:16:56.204509;restaurant;10;7
4907;2023-06-10 05:15:56.204509;restaurant;9;13
4908;2023-06-10 05:14:56.204509;delivery;9;16
4909;2023-06-10 05:13:56.204509;restaurant;8;12
4910;2023-06-10 05:12:56.204509;restaurant;1;17
4911;2023-06-10 05:11:56.204509;delivery;10;20
4912;2023-06-10 05:10:56.204509;restaurant;10;2
4913;2023-06-10 05:09:56.204509;restaurant;1;5
4914;2023-06-10 05:08:56.204509;restaurant;1;17
4915;2023-06-10 05:07:56.204509;delivery;9;1
4916;2023-06-10 05:06:56.204509;restaurant;2;2
4917;2023-06-10 05:05:56.204509;restaurant;2;6
4918;2023-06-10 05:04:56.204509;delivery;9;20
4919;2023-06-10 05:03:56.204509;delivery;8;13
4920;2023-06-10 05:02:56.204509;restaurant;2;16
4921;2023-06-10 05:01:56.204509;delivery;8;20
4922;2023-06-10 05:00:56.204509;delivery;9;10
4923;2023-06-10 04:59:56.204509;delivery;5;14
4924;2023-06-10 04:58:56.204509;delivery;10;15
4925;2023-06-10 04:57:56.204509;restaurant;7;1
4926;2023-06-10 04:56:56.204509;delivery;2;2
4927;2023-06-10 04:55:56.204509;delivery;1;10
4928;2023-06-10 04:54:56.204509;restaurant;7;1
4929;2023-06-10 04:53:56.204509;restaurant;10;18
4930;2023-06-10 04:52:56.204509;restaurant;10;2
4931;2023-06-10 04:51:56.204509;restaurant;10;19
4932;2023-06-10 04:50:56.204509;restaurant;2;18
4933;2023-06-10 04:49:56.204509;delivery;10;6
4934;2023-06-10 04:48:56.204509;restaurant;3;6
4935;2023-06-10 04:47:56.204509;restaurant;2;8
4936;2023-06-10 04:46:56.204509;delivery;1;17
4937;2023-06-10 04:45:56.204509;restaurant;4;7
4938;2023-06-10 04:44:56.204509;restaurant;1;4
4939;2023-06-10 04:43:56.204509;delivery;2;3
4940;2023-06-10 04:42:56.204509;delivery;9;18
4941;2023-06-10 04:41:56.204509;restaurant;9;8
4942;2023-06-10 04:40:56.204509;delivery;1;15
4943;2023-06-10 04:39:56.204509;delivery;5;2
4944;2023-06-10 04:38:56.204509;delivery;9;3
4945;2023-06-10 04:37:56.204509;restaurant;7;13
4946;2023-06-10 04:36:56.204509;delivery;5;11
4947;2023-06-10 04:35:56.204509;restaurant;2;9
4948;2023-06-10 04:34:56.204509;restaurant;10;17
4949;2023-06-10 04:33:56.204509;delivery;5;11
4950;2023-06-10 04:32:56.204509;delivery;8;13
4951;2023-06-10 04:31:56.204509;delivery;4;4
4952;2023-06-10 04:30:56.204509;delivery;3;4
4953;2023-06-10 04:29:56.204509;restaurant;6;8
4954;2023-06-10 04:28:56.204509;delivery;8;1
4955;2023-06-10 04:27:56.204509;delivery;1;4
4956;2023-06-10 04:26:56.204509;delivery;8;11
4957;2023-06-10 04:25:56.204509;delivery;5;16
4958;2023-06-10 04:24:56.204509;restaurant;9;1
4959;2023-06-10 04:23:56.204509;restaurant;10;3
4960;2023-06-10 04:22:56.204509;restaurant;10;3
4961;2023-06-10 04:21:56.204509;restaurant;9;16
4962;2023-06-10 04:20:56.204509;delivery;2;6
4963;2023-06-10 04:19:56.204509;delivery;3;18
4964;2023-06-10 04:18:56.204509;delivery;10;17
4965;2023-06-10 04:17:56.204509;delivery;6;19
4966;2023-06-10 04:16:56.204509;restaurant;6;8
4967;2023-06-10 04:15:56.204509;delivery;5;13
4968;2023-06-10 04:14:56.204509;delivery;9;9
4969;2023-06-10 04:13:56.204509;restaurant;10;18
4970;2023-06-10 04:12:56.204509;delivery;4;6
4971;2023-06-10 04:11:56.204509;delivery;5;4
4972;2023-06-10 04:10:56.204509;delivery;5;5
4973;2023-06-10 04:09:56.204509;restaurant;5;12
4974;2023-06-10 04:08:56.204509;delivery;9;9
4975;2023-06-10 04:07:56.204509;delivery;1;13
4976;2023-06-10 04:06:56.204509;restaurant;5;18
4977;2023-06-10 04:05:56.204509;delivery;10;3
4978;2023-06-10 04:04:56.204509;restaurant;5;15
4979;2023-06-10 04:03:56.204509;restaurant;9;4
4980;2023-06-10 04:02:56.204509;delivery;4;17
4981;2023-06-10 04:01:56.204509;restaurant;5;6
4982;2023-06-10 04:00:56.204509;restaurant;7;1
4983;2023-06-10 03:59:56.204509;restaurant;10;7
4984;2023-06-10 03:58:56.204509;restaurant;5;18
4985;2023-06-10 03:57:56.204509;delivery;8;11
4986;2023-06-10 03:56:56.204509;delivery;6;14
4987;2023-06-10 03:55:56.204509;delivery;2;17
4988;2023-06-10 03:54:56.204509;restaurant;9;15
4989;2023-06-10 03:53:56.204509;delivery;3;3
4990;2023-06-10 03:52:56.204509;delivery;5;8
4991;2023-06-10 03:51:56.204509;delivery;2;17
4992;2023-06-10 03:50:56.204509;delivery;8;16
4993;2023-06-10 03:49:56.204509;restaurant;5;9
4994;2023-06-10 03:48:56.204509;restaurant;10;11
4995;2023-06-10 03:47:56.204509;restaurant;4;18
4996;2023-06-10 03:46:56.204509;delivery;2;8
4997;2023-06-10 03:45:56.204509;delivery;4;19
4998;2023-06-10 03:44:56.204509;delivery;1;17
4999;2023-06-10 03:43:56.204509;delivery;6;15
5000;2023-06-10 03:42:56.204509;delivery;5;5
5001;2023-06-10 03:41:56.204509;restaurant;1;11
5002;2023-06-10 03:40:56.204509;restaurant;1;10
5003;2023-06-10 03:39:56.204509;delivery;5;8
5004;2023-06-10 03:38:56.204509;delivery;2;18
5005;2023-06-10 03:37:56.204509;delivery;5;3
5006;2023-06-10 03:36:56.204509;restaurant;8;10
5007;2023-06-10 03:35:56.204509;delivery;5;4
5008;2023-06-10 03:34:56.204509;restaurant;5;8
5009;2023-06-10 03:33:56.204509;restaurant;6;2
5010;2023-06-10 03:32:56.204509;delivery;10;12
5011;2023-06-10 03:31:56.204509;restaurant;9;11
5012;2023-06-10 03:30:56.204509;delivery;1;16
5013;2023-06-10 03:29:56.204509;restaurant;3;7
5014;2023-06-10 03:28:56.204509;restaurant;5;9
5015;2023-06-10 03:27:56.204509;delivery;5;11
5016;2023-06-10 03:26:56.204509;delivery;6;11
5017;2023-06-10 03:25:56.204509;delivery;10;16
5018;2023-06-10 03:24:56.204509;restaurant;5;15
5019;2023-06-10 03:23:56.204509;delivery;9;20
5020;2023-06-10 03:22:56.204509;restaurant;1;19
5021;2023-06-10 03:21:56.204509;delivery;9;7
5022;2023-06-10 03:20:56.204509;restaurant;4;5
5023;2023-06-10 03:19:56.204509;restaurant;6;5
5024;2023-06-10 03:18:56.204509;restaurant;9;13
5025;2023-06-10 03:17:56.204509;delivery;9;16
5026;2023-06-10 03:16:56.204509;restaurant;2;2
5027;2023-06-10 03:15:56.204509;delivery;4;16
5028;2023-06-10 03:14:56.204509;restaurant;3;14
5029;2023-06-10 03:13:56.204509;restaurant;9;19
5030;2023-06-10 03:12:56.204509;restaurant;8;1
5031;2023-06-10 03:11:56.204509;delivery;3;20
5032;2023-06-10 03:10:56.204509;restaurant;3;20
5033;2023-06-10 03:09:56.204509;restaurant;3;19
5034;2023-06-10 03:08:56.204509;restaurant;7;1
5035;2023-06-10 03:07:56.204509;delivery;3;15
5036;2023-06-10 03:06:56.204509;restaurant;1;18
5037;2023-06-10 03:05:56.204509;delivery;2;6
5038;2023-06-10 03:04:56.204509;delivery;8;12
5039;2023-06-10 03:03:56.204509;restaurant;8;18
5040;2023-06-10 03:02:56.204509;restaurant;5;13
5041;2023-06-10 03:01:56.204509;restaurant;10;11
5042;2023-06-10 03:00:56.204509;delivery;7;10
5043;2023-06-10 02:59:56.204509;restaurant;8;7
5044;2023-06-10 02:58:56.204509;restaurant;10;1
5045;2023-06-10 02:57:56.204509;restaurant;1;13
5046;2023-06-10 02:56:56.204509;delivery;7;16
5047;2023-06-10 02:55:56.204509;delivery;10;20
5048;2023-06-10 02:54:56.204509;restaurant;10;12
5049;2023-06-10 02:53:56.204509;delivery;2;18
5050;2023-06-10 02:52:56.204509;delivery;1;11
5051;2023-06-10 02:51:56.204509;restaurant;2;6
5052;2023-06-10 02:50:56.204509;delivery;5;5
5053;2023-06-10 02:49:56.204509;delivery;1;11
5054;2023-06-10 02:48:56.204509;delivery;5;8
5055;2023-06-10 02:47:56.204509;restaurant;9;1
5056;2023-06-10 02:46:56.204509;restaurant;6;14
5057;2023-06-10 02:45:56.204509;restaurant;6;16
5058;2023-06-10 02:44:56.204509;delivery;5;5
5059;2023-06-10 02:43:56.204509;restaurant;9;1
5060;2023-06-10 02:42:56.204509;restaurant;3;14
5061;2023-06-10 02:41:56.204509;delivery;4;7
5062;2023-06-10 02:40:56.204509;restaurant;6;8
5063;2023-06-10 02:39:56.204509;restaurant;7;11
5064;2023-06-10 02:38:56.204509;delivery;7;3
5065;2023-06-10 02:37:56.204509;delivery;2;3
5066;2023-06-10 02:36:56.204509;restaurant;10;16
5067;2023-06-10 02:35:56.204509;restaurant;4;7
5068;2023-06-10 02:34:56.204509;delivery;5;18
5069;2023-06-10 02:33:56.204509;restaurant;2;5
5070;2023-06-10 02:32:56.204509;delivery;7;6
5071;2023-06-10 02:31:56.204509;restaurant;10;10
5072;2023-06-10 02:30:56.204509;restaurant;4;4
5073;2023-06-10 02:29:56.204509;delivery;2;13
5074;2023-06-10 02:28:56.204509;delivery;6;5
5075;2023-06-10 02:27:56.204509;restaurant;10;16
5076;2023-06-10 02:26:56.204509;delivery;5;12
5077;2023-06-10 02:25:56.204509;delivery;8;16
5078;2023-06-10 02:24:56.204509;restaurant;2;6
5079;2023-06-10 02:23:56.204509;delivery;8;17
5080;2023-06-10 02:22:56.204509;restaurant;1;7
